# BUSCO version is: 5.4.6 
# The lineage dataset is: flavobacteriales_odb10 (Creation date: 2021-02-23, number of genomes: 213, number of BUSCOs: 733)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17404at200644	Complete	NODE_1_length_456364_cov_112.868065	257142	258572	+	695.0	407	https://www.orthodb.org/v10?query=17404at200644	tRNA nucleotidyltransferase
17734at200644	Complete	NODE_4_length_402712_cov_123.715807	305209	306423	-	569.3	347	https://www.orthodb.org/v10?query=17734at200644	Cysteine desulfurase
17741at200644	Complete	NODE_10_length_184440_cov_109.260763	28816	30087	-	529.4	369	https://www.orthodb.org/v10?query=17741at200644	adenylosuccinate synthase
17768at200644	Complete	NODE_2_length_444736_cov_102.821490	3706	5619	+	619.5	491	https://www.orthodb.org/v10?query=17768at200644	Membrane protein insertase YidC
17816at200644	Complete	NODE_4_length_402712_cov_123.715807	14561	15892	-	476.4	294	https://www.orthodb.org/v10?query=17816at200644	PSP1, C-terminal
17865at200644	Complete	NODE_7_length_264771_cov_118.253319	208169	209512	+	522.8	339	https://www.orthodb.org/v10?query=17865at200644	cytochrome c
17971at200644	Complete	NODE_9_length_231551_cov_118.522128	146491	147837	-	563.1	376	https://www.orthodb.org/v10?query=17971at200644	Protein translocase subunit SecY
17988at200644	Complete	NODE_22_length_88091_cov_118.808246	11460	13001	-	288.0	374	https://www.orthodb.org/v10?query=17988at200644	gliding motility protein GldM
18156at200644	Complete	NODE_4_length_402712_cov_123.715807	37658	38908	+	468.5	343	https://www.orthodb.org/v10?query=18156at200644	glutamyl-tRNA reductase
18180at200644	Complete	NODE_31_length_24547_cov_118.130650	17632	18762	-	659.0	332	https://www.orthodb.org/v10?query=18180at200644	Queuine tRNA-ribosyltransferase
18331at200644	Complete	NODE_2_length_444736_cov_102.821490	43138	44424	+	414.9	340	https://www.orthodb.org/v10?query=18331at200644	glycosyl transferase family 1
18487at200644	Complete	NODE_13_length_133982_cov_97.331153	26047	28212	-	868.7	650	https://www.orthodb.org/v10?query=18487at200644	DNA mismatch repair protein MutS
18559at200644	Complete	NODE_6_length_276926_cov_125.985664	199555	200850	+	550.1	354	https://www.orthodb.org/v10?query=18559at200644	tyrosine--tRNA ligase
18699at200644	Complete	NODE_19_length_100154_cov_100.450313	38283	41036	-	531.0	517	https://www.orthodb.org/v10?query=18699at200644	organic solvent tolerance protein OstA
18872at200644	Complete	NODE_11_length_155872_cov_119.502224	84099	85994	+	646.1	478	https://www.orthodb.org/v10?query=18872at200644	ATP-dependent DNA helicase RecQ
18899at200644	Complete	NODE_4_length_402712_cov_123.715807	151819	153093	+	463.8	338	https://www.orthodb.org/v10?query=18899at200644	phosphoribosylamine--glycine ligase
18940at200644	Complete	NODE_4_length_402712_cov_123.715807	315720	317600	+	640.9	490	https://www.orthodb.org/v10?query=18940at200644	peptidase M1
19049at200644	Complete	NODE_2_length_444736_cov_102.821490	226539	227933	-	432.5	353	https://www.orthodb.org/v10?query=19049at200644	tetratricopeptide repeat protein
19063at200644	Complete	NODE_10_length_184440_cov_109.260763	58339	60096	+	460.8	439	https://www.orthodb.org/v10?query=19063at200644	TonB-dependent receptor
19125at200644	Complete	NODE_15_length_110944_cov_127.284305	75227	76357	-	435.5	265	https://www.orthodb.org/v10?query=19125at200644	chromosome partitioning protein
19143at200644	Complete	NODE_14_length_132096_cov_114.007060	464	1750	-	398.5	337	https://www.orthodb.org/v10?query=19143at200644	Protein of unknown function DUF2851
19181at200644	Complete	NODE_1_length_456364_cov_112.868065	419377	420540	-	564.4	327	https://www.orthodb.org/v10?query=19181at200644	Fis family transcriptional regulator
19395at200644	Complete	NODE_22_length_88091_cov_118.808246	51376	52809	-	642.3	349	https://www.orthodb.org/v10?query=19395at200644	cell division protein FtsA
19938at200644	Complete	NODE_6_length_276926_cov_125.985664	220756	222015	-	496.6	347	https://www.orthodb.org/v10?query=19938at200644	aspartate kinase
20089at200644	Complete	NODE_1_length_456364_cov_112.868065	99023	100093	+	469.9	304	https://www.orthodb.org/v10?query=20089at200644	branched chain amino acid aminotransferase
20194at200644	Complete	NODE_1_length_456364_cov_112.868065	298776	300299	+	372.5	379	https://www.orthodb.org/v10?query=20194at200644	transporter
20200at200644	Complete	NODE_22_length_88091_cov_118.808246	49310	51289	-	495.6	313	https://www.orthodb.org/v10?query=20200at200644	cell division protein FtsZ
20218at200644	Complete	NODE_11_length_155872_cov_119.502224	50623	51798	-	513.8	332	https://www.orthodb.org/v10?query=20218at200644	glucose-1-phosphate thymidylyltransferase
20340at200644	Complete	NODE_22_length_88091_cov_118.808246	21467	22726	+	582.1	320	https://www.orthodb.org/v10?query=20340at200644	sigma-54-dependent Fis family transcriptional regulator
20390at200644	Complete	NODE_9_length_231551_cov_118.522128	141773	142891	-	413.6	281	https://www.orthodb.org/v10?query=20390at200644	carbamoyl phosphate synthase small subunit
20567at200644	Complete	NODE_2_length_444736_cov_102.821490	251721	252764	+	526.7	303	https://www.orthodb.org/v10?query=20567at200644	Pseudouridine synthase
20752at200644	Complete	NODE_2_length_444736_cov_102.821490	228099	229328	-	534.2	328	https://www.orthodb.org/v10?query=20752at200644	Aminotransferase class III
20833at200644	Complete	NODE_13_length_133982_cov_97.331153	33331	34560	+	532.4	327	https://www.orthodb.org/v10?query=20833at200644	phosphohydrolase
20910at200644	Complete	NODE_3_length_414172_cov_91.405523	394033	395433	-	569.6	361	https://www.orthodb.org/v10?query=20910at200644	tRNA modification GTPase MnmE
20976at200644	Complete	NODE_7_length_264771_cov_118.253319	10927	11994	-	591.1	315	https://www.orthodb.org/v10?query=20976at200644	class II fructose-bisphosphate aldolase
21011at200644	Complete	NODE_28_length_42897_cov_116.345516	25301	26554	+	570.2	343	https://www.orthodb.org/v10?query=21011at200644	succinate--CoA ligase subunit beta
21324at200644	Complete	NODE_24_length_80313_cov_116.101725	72756	74027	-	581.8	356	https://www.orthodb.org/v10?query=21324at200644	serine--tRNA ligase
21519at200644	Complete	NODE_4_length_402712_cov_123.715807	290017	291357	-	658.7	440	https://www.orthodb.org/v10?query=21519at200644	RIP metalloprotease RseP
21590at200644	Complete	NODE_19_length_100154_cov_100.450313	6626	7804	-	618.0	347	https://www.orthodb.org/v10?query=21590at200644	acetyl-CoA acetyltransferase
21679at200644	Complete	NODE_22_length_88091_cov_118.808246	77578	78621	-	533.1	295	https://www.orthodb.org/v10?query=21679at200644	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
21813at200644	Complete	NODE_6_length_276926_cov_125.985664	238975	240057	+	498.7	309	https://www.orthodb.org/v10?query=21813at200644	cytochrome c4
21815at200644	Complete	NODE_10_length_184440_cov_109.260763	17281	18315	+	446.6	281	https://www.orthodb.org/v10?query=21815at200644	dihydroorotate dehydrogenase 2
21846at200644	Complete	NODE_9_length_231551_cov_118.522128	229807	231033	+	426.0	329	https://www.orthodb.org/v10?query=21846at200644	tetrahydrofolate synthase
21897at200644	Complete	NODE_1_length_456364_cov_112.868065	351061	352650	+	510.7	400	https://www.orthodb.org/v10?query=21897at200644	Putative cysteine ligase BshC
21930at200644	Complete	NODE_22_length_88091_cov_118.808246	57982	59316	-	604.6	399	https://www.orthodb.org/v10?query=21930at200644	UDP-N-acetylmuramoylalanine--D-glutamate ligase
22173at200644	Complete	NODE_6_length_276926_cov_125.985664	249882	250931	+	540.6	291	https://www.orthodb.org/v10?query=22173at200644	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
22190at200644	Complete	NODE_2_length_444736_cov_102.821490	141572	142696	+	405.4	307	https://www.orthodb.org/v10?query=22190at200644	cysteine desulfurase
22224at200644	Complete	NODE_7_length_264771_cov_118.253319	193132	194367	+	415.3	314	https://www.orthodb.org/v10?query=22224at200644	phosphoesterase
22462at200644	Complete	NODE_7_length_264771_cov_118.253319	22873	23850	+	556.9	277	https://www.orthodb.org/v10?query=22462at200644	pyruvate dehydrogenase
22463at200644	Complete	NODE_2_length_444736_cov_102.821490	95440	96510	-	535.7	313	https://www.orthodb.org/v10?query=22463at200644	Phosphoserine aminotransferase
22464at200644	Complete	NODE_3_length_414172_cov_91.405523	411150	412238	-	548.6	308	https://www.orthodb.org/v10?query=22464at200644	peptidase M42
22822at200644	Complete	NODE_29_length_41587_cov_124.423898	23375	24607	-	559.4	327	https://www.orthodb.org/v10?query=22822at200644	ATP-dependent Clp protease ATP-binding subunit ClpX
22861at200644	Complete	NODE_7_length_264771_cov_118.253319	160201	162363	+	617.6	485	https://www.orthodb.org/v10?query=22861at200644	TonB-dependent receptor
22961at200644	Complete	NODE_7_length_264771_cov_118.253319	123687	124970	+	438.8	328	https://www.orthodb.org/v10?query=22961at200644	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
23057at200644	Complete	NODE_19_length_100154_cov_100.450313	49778	50836	+	504.6	294	https://www.orthodb.org/v10?query=23057at200644	chorismate synthase
23373at200644	Complete	NODE_11_length_155872_cov_119.502224	68376	69290	-	412.6	267	https://www.orthodb.org/v10?query=23373at200644	Tyrosine recombinase XerC
23476at200644	Complete	NODE_9_length_231551_cov_118.522128	11352	12704	-	697.2	392	https://www.orthodb.org/v10?query=23476at200644	signal recognition particle protein
23478at200644	Complete	NODE_18_length_101837_cov_96.220804	89567	90871	-	545.0	368	https://www.orthodb.org/v10?query=23478at200644	MFS transporter permease
23574at200644	Complete	NODE_8_length_262136_cov_103.178620	227087	229534	-	961.2	535	https://www.orthodb.org/v10?query=23574at200644	cell division protein FtsK
23594at200644	Complete	NODE_22_length_88091_cov_118.808246	15419	16570	-	395.1	286	https://www.orthodb.org/v10?query=23594at200644	arginase
23640at200644	Complete	NODE_6_length_276926_cov_125.985664	222873	223877	+	550.5	294	https://www.orthodb.org/v10?query=23640at200644	Fructose-1,6-bisphosphatase class 1
23684at200644	Complete	NODE_1_length_456364_cov_112.868065	109087	110301	+	479.6	319	https://www.orthodb.org/v10?query=23684at200644	RNA methyltransferase
23986at200644	Complete	NODE_16_length_109937_cov_127.019006	33694	34803	-	381.8	259	https://www.orthodb.org/v10?query=23986at200644	diphosphomevalonate decarboxylase
24054at200644	Complete	NODE_9_length_231551_cov_118.522128	37955	38962	-	494.1	276	https://www.orthodb.org/v10?query=24054at200644	3-oxoacyl-
24136at200644	Complete	NODE_7_length_264771_cov_118.253319	114931	115929	-	533.7	287	https://www.orthodb.org/v10?query=24136at200644	Pyruvate dehydrogenase E1 component subunit alpha
24433at200644	Complete	NODE_11_length_155872_cov_119.502224	153876	154970	+	432.5	307	https://www.orthodb.org/v10?query=24433at200644	GTP cyclohydrolase 1 type 2 homolog
24568at200644	Complete	NODE_8_length_262136_cov_103.178620	238348	239556	-	169.6	267	https://www.orthodb.org/v10?query=24568at200644	anhydro-N-acetylmuramic acid kinase
24916at200644	Complete	NODE_4_length_402712_cov_123.715807	246965	247960	+	496.7	278	https://www.orthodb.org/v10?query=24916at200644	ribose-phosphate pyrophosphokinase
24924at200644	Complete	NODE_11_length_155872_cov_119.502224	53074	54030	+	447.0	256	https://www.orthodb.org/v10?query=24924at200644	glycosyl transferase family 2
24996at200644	Complete	NODE_24_length_80313_cov_116.101725	41641	43278	-	263.8	408	https://www.orthodb.org/v10?query=24996at200644	Protein of unknown function DUF4270
25061at200644	Complete	NODE_7_length_264771_cov_118.253319	219820	220842	+	554.0	286	https://www.orthodb.org/v10?query=25061at200644	Holliday junction DNA helicase RuvB
25188at200644	Complete	NODE_6_length_276926_cov_125.985664	135287	136336	+	486.0	299	https://www.orthodb.org/v10?query=25188at200644	4-hydroxythreonine-4-phosphate dehydrogenase
25248at200644	Complete	NODE_2_length_444736_cov_102.821490	249775	250746	-	461.5	282	https://www.orthodb.org/v10?query=25248at200644	D-alanine--D-alanine ligase A
25283at200644	Duplicated	NODE_7_length_264771_cov_118.253319	4918	5946	-	567.6	296	https://www.orthodb.org/v10?query=25283at200644	rod shape-determining protein
25283at200644	Duplicated	NODE_12_length_139185_cov_91.472367	50391	51419	-	527.9	295	https://www.orthodb.org/v10?query=25283at200644	rod shape-determining protein
25302at200644	Complete	NODE_19_length_100154_cov_100.450313	43223	44563	+	620.5	366	https://www.orthodb.org/v10?query=25302at200644	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
25303at200644	Complete	NODE_1_length_456364_cov_112.868065	420654	421970	-	375.4	273	https://www.orthodb.org/v10?query=25303at200644	ABC transporter permease
25344at200644	Complete	NODE_4_length_402712_cov_123.715807	97651	98799	+	446.0	330	https://www.orthodb.org/v10?query=25344at200644	DNA polymerase III subunit delta'
25403at200644	Complete	NODE_1_length_456364_cov_112.868065	429924	430973	+	338.3	249	https://www.orthodb.org/v10?query=25403at200644	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
25406at200644	Complete	NODE_2_length_444736_cov_102.821490	355537	356502	-	447.6	262	https://www.orthodb.org/v10?query=25406at200644	oxidoreductase
25540at200644	Complete	NODE_9_length_231551_cov_118.522128	136948	137883	-	454.1	270	https://www.orthodb.org/v10?query=25540at200644	amidinotransferase
25607at200644	Complete	NODE_31_length_24547_cov_118.130650	14519	15472	-	545.2	290	https://www.orthodb.org/v10?query=25607at200644	acetyl-CoA carboxylase carboxyltransferase subunit alpha
25611at200644	Complete	NODE_6_length_276926_cov_125.985664	46435	47430	-	439.7	275	https://www.orthodb.org/v10?query=25611at200644	glycerol-3-phosphate dehydrogenase
25891at200644	Complete	NODE_2_length_444736_cov_102.821490	345679	346677	+	409.4	274	https://www.orthodb.org/v10?query=25891at200644	glycosyl transferase family 2
25954at200644	Complete	NODE_19_length_100154_cov_100.450313	35466	36470	+	462.3	282	https://www.orthodb.org/v10?query=25954at200644	Glyceraldehyde-3-phosphate dehydrogenase
25959at200644	Complete	NODE_13_length_133982_cov_97.331153	109463	110332	+	324.4	212	https://www.orthodb.org/v10?query=25959at200644	phosphorylase
26126at200644	Complete	NODE_4_length_402712_cov_123.715807	41299	42324	+	516.4	293	https://www.orthodb.org/v10?query=26126at200644	uroporphyrinogen decarboxylase
26326at200644	Complete	NODE_16_length_109937_cov_127.019006	63819	65048	+	312.4	324	https://www.orthodb.org/v10?query=26326at200644	membrane protein
26333at200644	Complete	NODE_24_length_80313_cov_116.101725	68232	69581	-	504.2	392	https://www.orthodb.org/v10?query=26333at200644	magnesium transporter
26403at200644	Complete	NODE_22_length_88091_cov_118.808246	55030	56115	-	465.4	297	https://www.orthodb.org/v10?query=26403at200644	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
26428at200644	Complete	NODE_6_length_276926_cov_125.985664	80609	81613	-	556.3	292	https://www.orthodb.org/v10?query=26428at200644	ATPase
26486at200644	Complete	NODE_13_length_133982_cov_97.331153	34600	35643	+	465.4	294	https://www.orthodb.org/v10?query=26486at200644	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
26593at200644	Complete	NODE_2_length_444736_cov_102.821490	7401	8588	+	597.5	337	https://www.orthodb.org/v10?query=26593at200644	tRNA(5-methylaminomethyl-2-thiouridine)- methyltransferase
26694at200644	Complete	NODE_13_length_133982_cov_97.331153	35636	37024	+	710.5	415	https://www.orthodb.org/v10?query=26694at200644	UDP-3-O-
26870at200644	Complete	NODE_13_length_133982_cov_97.331153	22089	23093	+	408.5	278	https://www.orthodb.org/v10?query=26870at200644	DNA polymerase III subunit delta
27008at200644	Complete	NODE_15_length_110944_cov_127.284305	71349	72338	+	473.9	277	https://www.orthodb.org/v10?query=27008at200644	aspartate-semialdehyde dehydrogenase
27071at200644	Complete	NODE_4_length_402712_cov_123.715807	180900	181892	-	538.7	280	https://www.orthodb.org/v10?query=27071at200644	tRNA-dihydrouridine synthase
27215at200644	Complete	NODE_2_length_444736_cov_102.821490	10246	11190	+	489.1	261	https://www.orthodb.org/v10?query=27215at200644	2-nitropropane dioxygenase
27330at200644	Complete	NODE_6_length_276926_cov_125.985664	44744	45763	+	537.9	282	https://www.orthodb.org/v10?query=27330at200644	phenylalanine--tRNA ligase subunit alpha
27345at200644	Complete	NODE_6_length_276926_cov_125.985664	240374	241351	+	369.4	246	https://www.orthodb.org/v10?query=27345at200644	Small ribosomal subunit biogenesis GTPase RsgA
27607at200644	Complete	NODE_2_length_444736_cov_102.821490	183156	183920	-	465.7	236	https://www.orthodb.org/v10?query=27607at200644	peptide chain release factor 2
27808at200644	Complete	NODE_31_length_24547_cov_118.130650	16459	17547	-	359.1	299	https://www.orthodb.org/v10?query=27808at200644	membrane protein
27831at200644	Complete	NODE_27_length_45815_cov_126.655429	1189	2418	-	354.5	275	https://www.orthodb.org/v10?query=27831at200644	3-deoxy-D-manno-octulosonic-acid transferase
27861at200644	Complete	NODE_2_length_444736_cov_102.821490	15122	16183	-	307.7	274	https://www.orthodb.org/v10?query=27861at200644	amino acid permease
27918at200644	Complete	NODE_18_length_101837_cov_96.220804	29890	30927	-	413.5	279	https://www.orthodb.org/v10?query=27918at200644	o-succinylbenzoate synthase
28097at200644	Complete	NODE_16_length_109937_cov_127.019006	37968	39176	-	523.3	361	https://www.orthodb.org/v10?query=28097at200644	flavoprotein
28121at200644	Complete	NODE_14_length_132096_cov_114.007060	24845	25738	-	286.5	213	https://www.orthodb.org/v10?query=28121at200644	1-aminocyclopropane-1-carboxylate deaminase
28130at200644	Complete	NODE_10_length_184440_cov_109.260763	19757	20704	+	383.7	242	https://www.orthodb.org/v10?query=28130at200644	hydroxymethylglutaryl-CoA lyase
28266at200644	Complete	NODE_2_length_444736_cov_102.821490	342158	343810	+	559.0	485	https://www.orthodb.org/v10?query=28266at200644	DNA repair protein RecN
28329at200644	Complete	NODE_17_length_102075_cov_104.387713	3980	4885	+	373.7	254	https://www.orthodb.org/v10?query=28329at200644	ribonuclease Z
28388at200644	Complete	NODE_15_length_110944_cov_127.284305	27519	28550	+	364.7	252	https://www.orthodb.org/v10?query=28388at200644	L-asparaginase 1
28393at200644	Complete	NODE_13_length_133982_cov_97.331153	29596	30795	-	546.4	339	https://www.orthodb.org/v10?query=28393at200644	alanine dehydrogenase
28413at200644	Complete	NODE_22_length_88091_cov_118.808246	53525	54874	-	488.0	351	https://www.orthodb.org/v10?query=28413at200644	UDP-N-acetylmuramate--L-alanine ligase
28580at200644	Complete	NODE_19_length_100154_cov_100.450313	28358	29380	-	532.8	294	https://www.orthodb.org/v10?query=28580at200644	tRNA N6-adenosine threonylcarbamoyltransferase
28650at200644	Complete	NODE_1_length_456364_cov_112.868065	446221	447261	-	383.8	288	https://www.orthodb.org/v10?query=28650at200644	aminodeoxychorismate lyase
28706at200644	Complete	NODE_1_length_456364_cov_112.868065	399540	400964	-	342.6	324	https://www.orthodb.org/v10?query=28706at200644	MATE family efflux transporter
28728at200644	Complete	NODE_10_length_184440_cov_109.260763	113508	114584	+	491.7	305	https://www.orthodb.org/v10?query=28728at200644	peptide chain release factor 1
28771at200644	Complete	NODE_4_length_402712_cov_123.715807	65029	66216	-	542.9	336	https://www.orthodb.org/v10?query=28771at200644	phosphoglycerate kinase
28824at200644	Complete	NODE_4_length_402712_cov_123.715807	104157	105257	-	369.0	268	https://www.orthodb.org/v10?query=28824at200644	DNA processing protein DprA
28885at200644	Complete	NODE_13_length_133982_cov_97.331153	38707	39636	+	400.9	226	https://www.orthodb.org/v10?query=28885at200644	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
28945at200644	Complete	NODE_4_length_402712_cov_123.715807	392503	393759	-	561.6	327	https://www.orthodb.org/v10?query=28945at200644	2-oxoglutarate dehydrogenase
29028at200644	Complete	NODE_13_length_133982_cov_97.331153	37100	37885	+	404.4	228	https://www.orthodb.org/v10?query=29028at200644	Acyl-
29034at200644	Duplicated	NODE_22_length_88091_cov_118.808246	9259	10251	-	306.2	225	https://www.orthodb.org/v10?query=29034at200644	gliding motility protein GldN
29034at200644	Duplicated	NODE_22_length_88091_cov_118.808246	10427	11416	-	302.2	225	https://www.orthodb.org/v10?query=29034at200644	gliding motility protein GldN
29037at200644	Complete	NODE_4_length_402712_cov_123.715807	4177	5259	-	500.9	309	https://www.orthodb.org/v10?query=29037at200644	DNA polymerase IV
29182at200644	Complete	NODE_16_length_109937_cov_127.019006	32199	33137	-	421.8	252	https://www.orthodb.org/v10?query=29182at200644	mevalonate kinase
29198at200644	Complete	NODE_6_length_276926_cov_125.985664	13758	14876	-	501.7	279	https://www.orthodb.org/v10?query=29198at200644	thiamine-phosphate kinase
29305at200644	Complete	NODE_3_length_414172_cov_91.405523	407418	408371	+	320.9	235	https://www.orthodb.org/v10?query=29305at200644	phosphoribosylaminoimidazolesuccinocarboxamide synthase
29343at200644	Complete	NODE_18_length_101837_cov_96.220804	6412	7479	+	363.1	267	https://www.orthodb.org/v10?query=29343at200644	3-dehydroquinate synthase
29392at200644	Complete	NODE_1_length_456364_cov_112.868065	423139	424248	-	417.7	290	https://www.orthodb.org/v10?query=29392at200644	Chaperone protein DnaJ
29434at200644	Complete	NODE_11_length_155872_cov_119.502224	139477	140490	+	340.9	243	https://www.orthodb.org/v10?query=29434at200644	UDP-N-acetylenolpyruvoylglucosamine reductase
29438at200644	Complete	NODE_17_length_102075_cov_104.387713	2393	3319	+	440.1	265	https://www.orthodb.org/v10?query=29438at200644	aspartate carbamoyltransferase
29493at200644	Complete	NODE_7_length_264771_cov_118.253319	9990	10844	-	460.9	251	https://www.orthodb.org/v10?query=29493at200644	acetyl-CoA carboxylase subunit beta
29567at200644	Complete	NODE_4_length_402712_cov_123.715807	178027	179226	+	263.4	296	https://www.orthodb.org/v10?query=29567at200644	membrane protein
29592at200644	Complete	NODE_7_length_264771_cov_118.253319	18797	19648	-	453.2	245	https://www.orthodb.org/v10?query=29592at200644	thymidylate synthase
29636at200644	Complete	NODE_6_length_276926_cov_125.985664	248306	249535	+	436.3	313	https://www.orthodb.org/v10?query=29636at200644	3-phosphoshikimate 1-carboxyvinyltransferase
29711at200644	Complete	NODE_16_length_109937_cov_127.019006	21999	23174	-	334.8	262	https://www.orthodb.org/v10?query=29711at200644	coproporphyrinogen III oxidase
29751at200644	Complete	NODE_9_length_231551_cov_118.522128	143660	144613	-	475.0	276	https://www.orthodb.org/v10?query=29751at200644	DNA-directed RNA polymerase subunit alpha
29754at200644	Complete	NODE_13_length_133982_cov_97.331153	40085	40957	+	467.1	254	https://www.orthodb.org/v10?query=29754at200644	succinate--CoA ligase subunit alpha
30091at200644	Complete	NODE_8_length_262136_cov_103.178620	257156	258442	+	421.2	338	https://www.orthodb.org/v10?query=30091at200644	aminobenzoate synthetase
30159at200644	Complete	NODE_16_length_109937_cov_127.019006	82442	83557	-	489.3	306	https://www.orthodb.org/v10?query=30159at200644	lipid-A-disaccharide synthase
30303at200644	Complete	NODE_1_length_456364_cov_112.868065	245089	246081	+	450.1	268	https://www.orthodb.org/v10?query=30303at200644	anthranilate phosphoribosyltransferase
30330at200644	Complete	NODE_4_length_402712_cov_123.715807	99945	100952	+	559.3	288	https://www.orthodb.org/v10?query=30330at200644	Protein RecA
30439at200644	Complete	NODE_18_length_101837_cov_96.220804	34216	35049	-	454.3	237	https://www.orthodb.org/v10?query=30439at200644	1,4-dihydroxy-2-naphthoyl-CoA synthase
30549at200644	Complete	NODE_22_length_88091_cov_118.808246	75500	76477	-	475.6	282	https://www.orthodb.org/v10?query=30549at200644	polyprenyl synthetase
30688at200644	Complete	NODE_7_length_264771_cov_118.253319	163976	165127	-	403.1	302	https://www.orthodb.org/v10?query=30688at200644	Histidine kinase
30875at200644	Complete	NODE_4_length_402712_cov_123.715807	313022	313879	+	480.1	254	https://www.orthodb.org/v10?query=30875at200644	MBL fold metallo-hydrolase
30950at200644	Complete	NODE_22_length_88091_cov_118.808246	8137	9186	-	332.0	272	https://www.orthodb.org/v10?query=30950at200644	FAD-dependent oxidoreductase
31047at200644	Complete	NODE_2_length_444736_cov_102.821490	103582	104676	+	566.8	317	https://www.orthodb.org/v10?query=31047at200644	Ribosome-binding ATPase YchF
31202at200644	Complete	NODE_27_length_45815_cov_126.655429	6360	7235	-	452.3	254	https://www.orthodb.org/v10?query=31202at200644	Malonyl CoA-acyl carrier protein transacylase
31451at200644	Complete	NODE_1_length_456364_cov_112.868065	358642	359895	-	434.9	340	https://www.orthodb.org/v10?query=31451at200644	CinA-like protein
31512at200644	Complete	NODE_11_length_155872_cov_119.502224	147940	148806	+	450.5	237	https://www.orthodb.org/v10?query=31512at200644	lipoyl synthase
31758at200644	Complete	NODE_7_length_264771_cov_118.253319	113268	114926	-	703.5	456	https://www.orthodb.org/v10?query=31758at200644	pyruvate dehydrogenase
31827at200644	Complete	NODE_6_length_276926_cov_125.985664	198345	199346	-	321.5	265	https://www.orthodb.org/v10?query=31827at200644	NAD-dependent epimerase
31981at200644	Complete	NODE_11_length_155872_cov_119.502224	85994	86941	+	355.2	245	https://www.orthodb.org/v10?query=31981at200644	methionyl-tRNA formyltransferase
31982at200644	Complete	NODE_10_length_184440_cov_109.260763	172109	173113	-	354.2	252	https://www.orthodb.org/v10?query=31982at200644	exopolyphosphatase
31983at200644	Complete	NODE_6_length_276926_cov_125.985664	3228	4157	-	321.5	240	https://www.orthodb.org/v10?query=31983at200644	Riboflavin biosynthesis protein
32130at200644	Complete	NODE_2_length_444736_cov_102.821490	299013	299834	+	331.9	227	https://www.orthodb.org/v10?query=32130at200644	dihydropteroate synthase
32131at200644	Complete	NODE_2_length_444736_cov_102.821490	350516	351436	-	329.7	226	https://www.orthodb.org/v10?query=32131at200644	tRNA dimethylallyltransferase
32201at200644	Complete	NODE_1_length_456364_cov_112.868065	422047	422976	-	405.3	242	https://www.orthodb.org/v10?query=32201at200644	ABC transporter ATP-binding protein
32256at200644	Complete	NODE_24_length_80313_cov_116.101725	64469	65419	-	374.6	249	https://www.orthodb.org/v10?query=32256at200644	2-hydroxyacid dehydrogenase
32269at200644	Missing
32435at200644	Complete	NODE_11_length_155872_cov_119.502224	136216	137295	+	448.2	303	https://www.orthodb.org/v10?query=32435at200644	DNA recombination protein RecF
32471at200644	Complete	NODE_1_length_456364_cov_112.868065	356696	357649	-	488.9	279	https://www.orthodb.org/v10?query=32471at200644	Signal recognition particle receptor FtsY
32617at200644	Complete	NODE_11_length_155872_cov_119.502224	124989	125891	+	363.4	233	https://www.orthodb.org/v10?query=32617at200644	chromosome partitioning protein ParB
32684at200644	Complete	NODE_6_length_276926_cov_125.985664	200926	201906	-	377.5	252	https://www.orthodb.org/v10?query=32684at200644	acyltransferase
32786at200644	Complete	NODE_4_length_402712_cov_123.715807	102466	103440	+	432.6	273	https://www.orthodb.org/v10?query=32786at200644	tryptophan--tRNA ligase
32801at200644	Complete	NODE_7_length_264771_cov_118.253319	94316	95401	+	337.9	245	https://www.orthodb.org/v10?query=32801at200644	A/G-specific adenine glycosylase
32957at200644	Complete	NODE_9_length_231551_cov_118.522128	154387	155211	-	456.3	244	https://www.orthodb.org/v10?query=32957at200644	50S ribosomal protein L2
33076at200644	Complete	NODE_15_length_110944_cov_127.284305	8755	9771	-	420.1	259	https://www.orthodb.org/v10?query=33076at200644	polyprenyl synthetase
33173at200644	Complete	NODE_16_length_109937_cov_127.019006	63091	63822	+	228.4	189	https://www.orthodb.org/v10?query=33173at200644	type III pantothenate kinase
33240at200644	Complete	NODE_7_length_264771_cov_118.253319	215141	216667	+	530.6	361	https://www.orthodb.org/v10?query=33240at200644	quinol:cytochrome C oxidoreductase
33261at200644	Complete	NODE_11_length_155872_cov_119.502224	122662	123609	-	405.4	254	https://www.orthodb.org/v10?query=33261at200644	thioredoxin-disulfide reductase
