# BUSCO version is: 5.4.6 
# The lineage dataset is: flavobacteriales_odb10 (Creation date: 2021-02-23, number of genomes: 213, number of BUSCOs: 733)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17404at200644	Complete	NODE_2_length_437025_cov_181.045900	75485	76918	-	692.0	407	https://www.orthodb.org/v10?query=17404at200644	tRNA nucleotidyltransferase
17734at200644	Complete	NODE_4_length_315406_cov_221.247345	180611	181825	-	573.5	347	https://www.orthodb.org/v10?query=17734at200644	Cysteine desulfurase
17741at200644	Complete	NODE_16_length_142816_cov_174.406616	46541	47812	-	530.0	367	https://www.orthodb.org/v10?query=17741at200644	adenylosuccinate synthase
17768at200644	Complete	NODE_7_length_294068_cov_161.208309	20737	22647	+	618.6	492	https://www.orthodb.org/v10?query=17768at200644	Membrane protein insertase YidC
17816at200644	Complete	NODE_10_length_190019_cov_216.477135	112238	113635	-	475.0	289	https://www.orthodb.org/v10?query=17816at200644	PSP1, C-terminal
17865at200644	Complete	NODE_32_length_32430_cov_161.006151	17433	18767	-	519.2	337	https://www.orthodb.org/v10?query=17865at200644	cytochrome c
17971at200644	Complete	NODE_6_length_309341_cov_198.795007	213688	215034	-	563.7	366	https://www.orthodb.org/v10?query=17971at200644	Protein translocase subunit SecY
17988at200644	Complete	NODE_12_length_173536_cov_192.094812	90034	91575	-	291.8	374	https://www.orthodb.org/v10?query=17988at200644	gliding motility protein GldM
18156at200644	Duplicated	NODE_10_length_190019_cov_216.477135	139091	140341	-	468.4	343	https://www.orthodb.org/v10?query=18156at200644	glutamyl-tRNA reductase
18156at200644	Duplicated	NODE_19_length_120978_cov_136.800208	30001	31305	+	448.7	343	https://www.orthodb.org/v10?query=18156at200644	glutamyl-tRNA reductase
18156at200644	Duplicated	NODE_9_length_204914_cov_132.128610	193595	194899	+	448.1	343	https://www.orthodb.org/v10?query=18156at200644	glutamyl-tRNA reductase
18180at200644	Complete	NODE_34_length_24992_cov_176.175958	5755	6885	+	658.0	332	https://www.orthodb.org/v10?query=18180at200644	Queuine tRNA-ribosyltransferase
18331at200644	Complete	NODE_7_length_294068_cov_161.208309	73600	74883	+	422.1	344	https://www.orthodb.org/v10?query=18331at200644	glycosyl transferase family 1
18487at200644	Complete	NODE_1_length_493624_cov_142.353871	267909	270074	-	874.2	650	https://www.orthodb.org/v10?query=18487at200644	DNA mismatch repair protein MutS
18559at200644	Complete	NODE_5_length_315236_cov_221.921833	227057	228352	+	554.8	354	https://www.orthodb.org/v10?query=18559at200644	tyrosine--tRNA ligase
18699at200644	Complete	NODE_27_length_98336_cov_160.795011	61380	64112	+	510.2	529	https://www.orthodb.org/v10?query=18699at200644	organic solvent tolerance protein OstA
18872at200644	Complete	NODE_14_length_153728_cov_192.398429	41254	43149	-	641.6	492	https://www.orthodb.org/v10?query=18872at200644	ATP-dependent DNA helicase RecQ
18899at200644	Complete	NODE_4_length_315406_cov_221.247345	41359	42633	+	463.3	338	https://www.orthodb.org/v10?query=18899at200644	phosphoribosylamine--glycine ligase
18940at200644	Complete	NODE_4_length_315406_cov_221.247345	192041	193921	+	640.6	482	https://www.orthodb.org/v10?query=18940at200644	peptidase M1
19049at200644	Complete	NODE_7_length_294068_cov_161.208309	267947	269341	-	435.9	356	https://www.orthodb.org/v10?query=19049at200644	tetratricopeptide repeat protein
19063at200644	Complete	NODE_16_length_142816_cov_174.406616	75208	76959	+	465.4	455	https://www.orthodb.org/v10?query=19063at200644	TonB-dependent receptor
19125at200644	Complete	NODE_30_length_68853_cov_210.065430	42646	43776	-	432.3	269	https://www.orthodb.org/v10?query=19125at200644	chromosome partitioning protein
19143at200644	Complete	NODE_13_length_163464_cov_180.786874	81977	83245	+	377.7	337	https://www.orthodb.org/v10?query=19143at200644	Protein of unknown function DUF2851
19181at200644	Complete	NODE_21_length_119903_cov_196.362375	34923	36086	+	569.6	326	https://www.orthodb.org/v10?query=19181at200644	Fis family transcriptional regulator
19395at200644	Complete	NODE_12_length_173536_cov_192.094812	133480	134892	-	642.0	349	https://www.orthodb.org/v10?query=19395at200644	cell division protein FtsA
19938at200644	Complete	NODE_5_length_315236_cov_221.921833	249947	251206	-	494.7	343	https://www.orthodb.org/v10?query=19938at200644	aspartate kinase
20089at200644	Complete	NODE_2_length_437025_cov_181.045900	228981	230051	-	469.7	304	https://www.orthodb.org/v10?query=20089at200644	branched chain amino acid aminotransferase
20194at200644	Complete	NODE_2_length_437025_cov_181.045900	33785	35317	-	346.4	347	https://www.orthodb.org/v10?query=20194at200644	transporter
20200at200644	Complete	NODE_12_length_173536_cov_192.094812	131414	133390	-	497.1	313	https://www.orthodb.org/v10?query=20200at200644	cell division protein FtsZ
20218at200644	Complete	NODE_14_length_153728_cov_192.398429	78393	79568	+	511.5	333	https://www.orthodb.org/v10?query=20218at200644	glucose-1-phosphate thymidylyltransferase
20340at200644	Complete	NODE_12_length_173536_cov_192.094812	100269	101528	+	584.4	322	https://www.orthodb.org/v10?query=20340at200644	sigma-54-dependent Fis family transcriptional regulator
20390at200644	Complete	NODE_6_length_309341_cov_198.795007	208977	210086	-	413.7	281	https://www.orthodb.org/v10?query=20390at200644	carbamoyl phosphate synthase small subunit
20567at200644	Complete	NODE_19_length_120978_cov_136.800208	8212	9255	+	523.5	303	https://www.orthodb.org/v10?query=20567at200644	Pseudouridine synthase
20752at200644	Complete	NODE_7_length_294068_cov_161.208309	269550	270743	-	537.2	336	https://www.orthodb.org/v10?query=20752at200644	Aminotransferase class III
20833at200644	Complete	NODE_1_length_493624_cov_142.353871	276273	277502	+	533.4	328	https://www.orthodb.org/v10?query=20833at200644	phosphohydrolase
20910at200644	Complete	NODE_11_length_180642_cov_130.600399	68177	69670	+	567.4	388	https://www.orthodb.org/v10?query=20910at200644	tRNA modification GTPase MnmE
20976at200644	Complete	NODE_3_length_319704_cov_204.054833	202886	203953	+	591.5	315	https://www.orthodb.org/v10?query=20976at200644	class II fructose-bisphosphate aldolase
21011at200644	Complete	NODE_8_length_277566_cov_161.945392	29268	30521	-	567.4	343	https://www.orthodb.org/v10?query=21011at200644	succinate--CoA ligase subunit beta
21324at200644	Complete	NODE_10_length_190019_cov_216.477135	62385	63656	-	580.4	356	https://www.orthodb.org/v10?query=21324at200644	serine--tRNA ligase
21519at200644	Complete	NODE_4_length_315406_cov_221.247345	165420	166760	-	658.2	440	https://www.orthodb.org/v10?query=21519at200644	RIP metalloprotease RseP
21590at200644	Complete	NODE_27_length_98336_cov_160.795011	89818	90996	+	611.4	347	https://www.orthodb.org/v10?query=21590at200644	acetyl-CoA acetyltransferase
21679at200644	Complete	NODE_12_length_173536_cov_192.094812	159304	160341	-	534.6	295	https://www.orthodb.org/v10?query=21679at200644	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
21813at200644	Complete	NODE_5_length_315236_cov_221.921833	271187	272269	+	498.0	298	https://www.orthodb.org/v10?query=21813at200644	cytochrome c4
21815at200644	Complete	NODE_16_length_142816_cov_174.406616	33171	34205	+	446.7	281	https://www.orthodb.org/v10?query=21815at200644	dihydroorotate dehydrogenase 2
21846at200644	Complete	NODE_6_length_309341_cov_198.795007	307906	309132	+	430.1	321	https://www.orthodb.org/v10?query=21846at200644	tetrahydrofolate synthase
21897at200644	Complete	NODE_21_length_119903_cov_196.362375	101942	103531	-	513.9	400	https://www.orthodb.org/v10?query=21897at200644	Putative cysteine ligase BshC
21930at200644	Complete	NODE_12_length_173536_cov_192.094812	139633	140964	-	606.8	398	https://www.orthodb.org/v10?query=21930at200644	UDP-N-acetylmuramoylalanine--D-glutamate ligase
22173at200644	Complete	NODE_5_length_315236_cov_221.921833	285533	286582	+	540.5	297	https://www.orthodb.org/v10?query=22173at200644	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
22190at200644	Complete	NODE_7_length_294068_cov_161.208309	178886	180010	+	406.7	312	https://www.orthodb.org/v10?query=22190at200644	cysteine desulfurase
22224at200644	Complete	NODE_3_length_319704_cov_204.054833	4914	6149	-	411.1	313	https://www.orthodb.org/v10?query=22224at200644	phosphoesterase
22462at200644	Complete	NODE_3_length_319704_cov_204.054833	191078	192055	-	556.6	277	https://www.orthodb.org/v10?query=22462at200644	pyruvate dehydrogenase
22463at200644	Complete	NODE_7_length_294068_cov_161.208309	118206	119276	-	540.1	313	https://www.orthodb.org/v10?query=22463at200644	Phosphoserine aminotransferase
22464at200644	Complete	NODE_20_length_120795_cov_141.918256	1050	2138	+	549.3	308	https://www.orthodb.org/v10?query=22464at200644	peptidase M42
22822at200644	Complete	NODE_15_length_143082_cov_198.579791	73784	75016	-	559.3	327	https://www.orthodb.org/v10?query=22822at200644	ATP-dependent Clp protease ATP-binding subunit ClpX
22861at200644	Complete	NODE_3_length_319704_cov_204.054833	36281	38443	-	610.5	486	https://www.orthodb.org/v10?query=22861at200644	TonB-dependent receptor
22961at200644	Complete	NODE_3_length_319704_cov_204.054833	76779	78062	-	440.2	325	https://www.orthodb.org/v10?query=22961at200644	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
23057at200644	Complete	NODE_27_length_98336_cov_160.795011	50814	51872	-	503.3	294	https://www.orthodb.org/v10?query=23057at200644	chorismate synthase
23373at200644	Complete	NODE_14_length_153728_cov_192.398429	57315	58229	+	411.9	249	https://www.orthodb.org/v10?query=23373at200644	Tyrosine recombinase XerC
23476at200644	Complete	NODE_6_length_309341_cov_198.795007	68587	69951	-	696.3	380	https://www.orthodb.org/v10?query=23476at200644	signal recognition particle protein
23478at200644	Complete	NODE_1_length_493624_cov_142.353871	481177	482502	-	540.6	381	https://www.orthodb.org/v10?query=23478at200644	MFS transporter permease
23574at200644	Complete	NODE_8_length_277566_cov_161.945392	123091	125544	+	957.7	515	https://www.orthodb.org/v10?query=23574at200644	cell division protein FtsK
23594at200644	Complete	NODE_12_length_173536_cov_192.094812	93991	95142	-	394.9	286	https://www.orthodb.org/v10?query=23594at200644	arginase
23640at200644	Complete	NODE_5_length_315236_cov_221.921833	251983	252990	+	555.3	294	https://www.orthodb.org/v10?query=23640at200644	Fructose-1,6-bisphosphatase class 1
23684at200644	Complete	NODE_2_length_437025_cov_181.045900	219046	220260	-	478.0	319	https://www.orthodb.org/v10?query=23684at200644	RNA methyltransferase
23986at200644	Complete	NODE_3_length_319704_cov_204.054833	301981	303063	-	379.4	246	https://www.orthodb.org/v10?query=23986at200644	diphosphomevalonate decarboxylase
24054at200644	Complete	NODE_6_length_309341_cov_198.795007	86094	87101	-	495.3	276	https://www.orthodb.org/v10?query=24054at200644	3-oxoacyl-
24136at200644	Complete	NODE_3_length_319704_cov_204.054833	85883	86881	+	530.3	287	https://www.orthodb.org/v10?query=24136at200644	Pyruvate dehydrogenase E1 component subunit alpha
24433at200644	Complete	NODE_6_length_309341_cov_198.795007	51085	52179	+	432.5	307	https://www.orthodb.org/v10?query=24433at200644	GTP cyclohydrolase 1 type 2 homolog
24568at200644	Complete	NODE_8_length_277566_cov_161.945392	111174	112379	+	164.0	269	https://www.orthodb.org/v10?query=24568at200644	anhydro-N-acetylmuramic acid kinase
24916at200644	Complete	NODE_4_length_315406_cov_221.247345	131982	132977	+	496.4	278	https://www.orthodb.org/v10?query=24916at200644	ribose-phosphate pyrophosphokinase
24924at200644	Complete	NODE_14_length_153728_cov_192.398429	74542	75498	-	446.0	256	https://www.orthodb.org/v10?query=24924at200644	glycosyl transferase family 2
24996at200644	Complete	NODE_10_length_190019_cov_216.477135	25837	27420	-	267.4	388	https://www.orthodb.org/v10?query=24996at200644	Protein of unknown function DUF4270
25061at200644	Complete	NODE_32_length_32430_cov_161.006151	6231	7301	-	554.8	286	https://www.orthodb.org/v10?query=25061at200644	Holliday junction DNA helicase RuvB
25188at200644	Complete	NODE_5_length_315236_cov_221.921833	106111	107160	+	488.4	299	https://www.orthodb.org/v10?query=25188at200644	4-hydroxythreonine-4-phosphate dehydrogenase
25248at200644	Complete	NODE_19_length_120978_cov_136.800208	6291	7262	-	462.1	282	https://www.orthodb.org/v10?query=25248at200644	D-alanine--D-alanine ligase A
25283at200644	Complete	NODE_3_length_319704_cov_204.054833	209367	210395	+	567.7	296	https://www.orthodb.org/v10?query=25283at200644	rod shape-determining protein
25302at200644	Complete	NODE_27_length_98336_cov_160.795011	57849	59186	-	616.6	364	https://www.orthodb.org/v10?query=25302at200644	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
25303at200644	Complete	NODE_21_length_119903_cov_196.362375	33504	34820	+	379.4	286	https://www.orthodb.org/v10?query=25303at200644	ABC transporter permease
25344at200644	Complete	NODE_35_length_24974_cov_237.924650	7494	8642	+	445.4	330	https://www.orthodb.org/v10?query=25344at200644	DNA polymerase III subunit delta'
25403at200644	Complete	NODE_21_length_119903_cov_196.362375	24401	25450	-	347.7	238	https://www.orthodb.org/v10?query=25403at200644	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
25406at200644	Complete	NODE_26_length_102755_cov_152.587166	42675	43640	+	445.7	262	https://www.orthodb.org/v10?query=25406at200644	oxidoreductase
25540at200644	Complete	NODE_6_length_309341_cov_198.795007	204143	205078	-	454.5	270	https://www.orthodb.org/v10?query=25540at200644	amidinotransferase
25607at200644	Complete	NODE_34_length_24992_cov_176.175958	9055	10008	+	545.0	290	https://www.orthodb.org/v10?query=25607at200644	acetyl-CoA carboxylase carboxyltransferase subunit alpha
25611at200644	Complete	NODE_28_length_84199_cov_207.886665	65790	66785	-	439.2	275	https://www.orthodb.org/v10?query=25611at200644	glycerol-3-phosphate dehydrogenase
25891at200644	Complete	NODE_26_length_102755_cov_152.587166	58869	59867	-	407.0	274	https://www.orthodb.org/v10?query=25891at200644	glycosyl transferase family 2
25954at200644	Complete	NODE_27_length_98336_cov_160.795011	65860	66864	-	464.7	282	https://www.orthodb.org/v10?query=25954at200644	Glyceraldehyde-3-phosphate dehydrogenase
25959at200644	Complete	NODE_1_length_493624_cov_142.353871	353129	353998	+	323.4	212	https://www.orthodb.org/v10?query=25959at200644	phosphorylase
26126at200644	Complete	NODE_10_length_190019_cov_216.477135	135793	136818	-	512.3	293	https://www.orthodb.org/v10?query=26126at200644	uroporphyrinogen decarboxylase
26326at200644	Complete	NODE_3_length_319704_cov_204.054833	260059	261288	-	318.9	324	https://www.orthodb.org/v10?query=26326at200644	membrane protein
26333at200644	Complete	NODE_10_length_190019_cov_216.477135	56819	58168	-	504.1	392	https://www.orthodb.org/v10?query=26333at200644	magnesium transporter
26403at200644	Complete	NODE_12_length_173536_cov_192.094812	137114	138199	-	469.7	295	https://www.orthodb.org/v10?query=26403at200644	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
26428at200644	Complete	NODE_5_length_315236_cov_221.921833	36909	37913	-	556.3	292	https://www.orthodb.org/v10?query=26428at200644	ATPase
26486at200644	Complete	NODE_1_length_493624_cov_142.353871	277542	278585	+	468.2	294	https://www.orthodb.org/v10?query=26486at200644	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
26593at200644	Complete	NODE_7_length_294068_cov_161.208309	26147	27334	+	597.2	337	https://www.orthodb.org/v10?query=26593at200644	tRNA(5-methylaminomethyl-2-thiouridine)- methyltransferase
26694at200644	Complete	NODE_1_length_493624_cov_142.353871	278569	279966	+	711.4	413	https://www.orthodb.org/v10?query=26694at200644	UDP-3-O-
26870at200644	Complete	NODE_1_length_493624_cov_142.353871	263595	264599	+	409.0	278	https://www.orthodb.org/v10?query=26870at200644	DNA polymerase III subunit delta
27008at200644	Complete	NODE_30_length_68853_cov_210.065430	40489	41478	+	477.8	277	https://www.orthodb.org/v10?query=27008at200644	aspartate-semialdehyde dehydrogenase
27071at200644	Complete	NODE_4_length_315406_cov_221.247345	72802	73878	-	535.7	280	https://www.orthodb.org/v10?query=27071at200644	tRNA-dihydrouridine synthase
27215at200644	Complete	NODE_7_length_294068_cov_161.208309	28992	29936	+	484.2	261	https://www.orthodb.org/v10?query=27215at200644	2-nitropropane dioxygenase
27330at200644	Complete	NODE_28_length_84199_cov_207.886665	56909	57928	+	529.0	280	https://www.orthodb.org/v10?query=27330at200644	phenylalanine--tRNA ligase subunit alpha
27345at200644	Complete	NODE_5_length_315236_cov_221.921833	276003	276980	+	368.0	246	https://www.orthodb.org/v10?query=27345at200644	Small ribosomal subunit biogenesis GTPase RsgA
27607at200644	Complete	NODE_7_length_294068_cov_161.208309	215490	216362	-	485.0	247	https://www.orthodb.org/v10?query=27607at200644	peptide chain release factor 2
27808at200644	Complete	NODE_34_length_24992_cov_176.175958	6977	8065	+	359.2	297	https://www.orthodb.org/v10?query=27808at200644	membrane protein
27831at200644	Complete	NODE_15_length_143082_cov_198.579791	43487	44716	+	352.8	294	https://www.orthodb.org/v10?query=27831at200644	3-deoxy-D-manno-octulosonic-acid transferase
27861at200644	Complete	NODE_7_length_294068_cov_161.208309	48647	49708	-	318.1	278	https://www.orthodb.org/v10?query=27861at200644	amino acid permease
27918at200644	Complete	NODE_1_length_493624_cov_142.353871	410993	412033	-	414.6	279	https://www.orthodb.org/v10?query=27918at200644	o-succinylbenzoate synthase
28097at200644	Complete	NODE_3_length_319704_cov_204.054833	306205	307431	-	521.5	355	https://www.orthodb.org/v10?query=28097at200644	flavoprotein
28121at200644	Complete	NODE_13_length_163464_cov_180.786874	59616	60524	+	288.4	213	https://www.orthodb.org/v10?query=28121at200644	1-aminocyclopropane-1-carboxylate deaminase
28130at200644	Complete	NODE_16_length_142816_cov_174.406616	35672	36652	+	379.4	242	https://www.orthodb.org/v10?query=28130at200644	hydroxymethylglutaryl-CoA lyase
28266at200644	Complete	NODE_26_length_102755_cov_152.587166	61989	63641	-	547.7	484	https://www.orthodb.org/v10?query=28266at200644	DNA repair protein RecN
28329at200644	Complete	NODE_27_length_98336_cov_160.795011	8594	9499	-	377.3	254	https://www.orthodb.org/v10?query=28329at200644	ribonuclease Z
28388at200644	Complete	NODE_4_length_315406_cov_221.247345	298981	300009	+	358.9	251	https://www.orthodb.org/v10?query=28388at200644	L-asparaginase 1
28393at200644	Complete	NODE_1_length_493624_cov_142.353871	271466	272665	-	545.2	339	https://www.orthodb.org/v10?query=28393at200644	alanine dehydrogenase
28413at200644	Complete	NODE_12_length_173536_cov_192.094812	135608	136957	-	488.8	351	https://www.orthodb.org/v10?query=28413at200644	UDP-N-acetylmuramate--L-alanine ligase
28580at200644	Complete	NODE_27_length_98336_cov_160.795011	72969	73991	+	531.6	294	https://www.orthodb.org/v10?query=28580at200644	tRNA N6-adenosine threonylcarbamoyltransferase
28650at200644	Complete	NODE_21_length_119903_cov_196.362375	8520	9560	+	384.0	288	https://www.orthodb.org/v10?query=28650at200644	aminodeoxychorismate lyase
28706at200644	Complete	NODE_21_length_119903_cov_196.362375	53476	54861	+	340.9	331	https://www.orthodb.org/v10?query=28706at200644	MATE family efflux transporter
28728at200644	Complete	NODE_29_length_82428_cov_163.246931	3992	5068	+	493.8	305	https://www.orthodb.org/v10?query=28728at200644	peptide chain release factor 1
28771at200644	Complete	NODE_10_length_190019_cov_216.477135	176048	177235	-	539.9	336	https://www.orthodb.org/v10?query=28771at200644	phosphoglycerate kinase
28824at200644	Complete	NODE_35_length_24974_cov_237.924650	13791	14891	-	370.1	258	https://www.orthodb.org/v10?query=28824at200644	DNA processing protein DprA
28885at200644	Complete	NODE_1_length_493624_cov_142.353871	281650	282579	+	407.2	228	https://www.orthodb.org/v10?query=28885at200644	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
28945at200644	Complete	NODE_4_length_315406_cov_221.247345	261949	263256	-	562.2	334	https://www.orthodb.org/v10?query=28945at200644	2-oxoglutarate dehydrogenase
29028at200644	Complete	NODE_1_length_493624_cov_142.353871	280041	280826	+	406.3	228	https://www.orthodb.org/v10?query=29028at200644	Acyl-
29034at200644	Duplicated	NODE_12_length_173536_cov_192.094812	87751	88740	-	306.0	222	https://www.orthodb.org/v10?query=29034at200644	gliding motility protein GldN
29034at200644	Duplicated	NODE_12_length_173536_cov_192.094812	88999	89988	-	303.2	223	https://www.orthodb.org/v10?query=29034at200644	gliding motility protein GldN
29037at200644	Complete	NODE_10_length_190019_cov_216.477135	101118	102200	-	503.6	308	https://www.orthodb.org/v10?query=29037at200644	DNA polymerase IV
29182at200644	Complete	NODE_3_length_319704_cov_204.054833	300694	301632	-	422.6	254	https://www.orthodb.org/v10?query=29182at200644	mevalonate kinase
29198at200644	Complete	NODE_28_length_84199_cov_207.886665	15762	16808	-	499.3	279	https://www.orthodb.org/v10?query=29198at200644	thiamine-phosphate kinase
29305at200644	Complete	NODE_20_length_120795_cov_141.918256	13740	14693	-	318.6	235	https://www.orthodb.org/v10?query=29305at200644	phosphoribosylaminoimidazolesuccinocarboxamide synthase
29343at200644	Complete	NODE_1_length_493624_cov_142.353871	386522	387589	+	361.3	268	https://www.orthodb.org/v10?query=29343at200644	3-dehydroquinate synthase
29392at200644	Complete	NODE_21_length_119903_cov_196.362375	31224	32333	+	416.3	290	https://www.orthodb.org/v10?query=29392at200644	Chaperone protein DnaJ
29434at200644	Complete	NODE_6_length_309341_cov_198.795007	37492	38505	+	342.3	252	https://www.orthodb.org/v10?query=29434at200644	UDP-N-acetylenolpyruvoylglucosamine reductase
29438at200644	Complete	NODE_27_length_98336_cov_160.795011	10102	11028	-	441.7	265	https://www.orthodb.org/v10?query=29438at200644	aspartate carbamoyltransferase
29493at200644	Complete	NODE_3_length_319704_cov_204.054833	204036	204890	+	461.8	251	https://www.orthodb.org/v10?query=29493at200644	acetyl-CoA carboxylase subunit beta
29567at200644	Complete	NODE_4_length_315406_cov_221.247345	69372	70484	+	218.1	248	https://www.orthodb.org/v10?query=29567at200644	membrane protein
29592at200644	Complete	NODE_3_length_319704_cov_204.054833	195207	196058	+	456.7	246	https://www.orthodb.org/v10?query=29592at200644	thymidylate synthase
29636at200644	Complete	NODE_5_length_315236_cov_221.921833	283954	285177	+	433.6	309	https://www.orthodb.org/v10?query=29636at200644	3-phosphoshikimate 1-carboxyvinyltransferase
29711at200644	Complete	NODE_3_length_319704_cov_204.054833	290550	291686	-	331.7	262	https://www.orthodb.org/v10?query=29711at200644	coproporphyrinogen III oxidase
29751at200644	Complete	NODE_6_length_309341_cov_198.795007	210855	211808	-	475.3	276	https://www.orthodb.org/v10?query=29751at200644	DNA-directed RNA polymerase subunit alpha
29754at200644	Complete	NODE_1_length_493624_cov_142.353871	283030	283902	+	468.0	254	https://www.orthodb.org/v10?query=29754at200644	succinate--CoA ligase subunit alpha
30091at200644	Complete	NODE_8_length_277566_cov_161.945392	71104	72390	-	416.3	338	https://www.orthodb.org/v10?query=30091at200644	aminobenzoate synthetase
30159at200644	Complete	NODE_3_length_319704_cov_204.054833	241587	242705	+	490.6	306	https://www.orthodb.org/v10?query=30159at200644	lipid-A-disaccharide synthase
30303at200644	Complete	NODE_2_length_437025_cov_181.045900	90348	91340	-	450.5	267	https://www.orthodb.org/v10?query=30303at200644	anthranilate phosphoribosyltransferase
30330at200644	Complete	NODE_35_length_24974_cov_237.924650	9837	10847	+	558.0	288	https://www.orthodb.org/v10?query=30330at200644	Protein RecA
30439at200644	Complete	NODE_1_length_493624_cov_142.353871	415280	416113	-	454.4	237	https://www.orthodb.org/v10?query=30439at200644	1,4-dihydroxy-2-naphthoyl-CoA synthase
30549at200644	Complete	NODE_12_length_173536_cov_192.094812	157216	158193	-	476.0	282	https://www.orthodb.org/v10?query=30549at200644	polyprenyl synthetase
30688at200644	Complete	NODE_3_length_319704_cov_204.054833	33589	34740	+	399.9	284	https://www.orthodb.org/v10?query=30688at200644	Histidine kinase
30875at200644	Complete	NODE_4_length_315406_cov_221.247345	189338	190195	+	479.3	249	https://www.orthodb.org/v10?query=30875at200644	MBL fold metallo-hydrolase
30950at200644	Complete	NODE_12_length_173536_cov_192.094812	86606	87679	-	330.9	288	https://www.orthodb.org/v10?query=30950at200644	FAD-dependent oxidoreductase
31047at200644	Complete	NODE_7_length_294068_cov_161.208309	126509	127603	+	567.4	311	https://www.orthodb.org/v10?query=31047at200644	Ribosome-binding ATPase YchF
31202at200644	Complete	NODE_15_length_143082_cov_198.579791	38663	39535	+	453.0	254	https://www.orthodb.org/v10?query=31202at200644	Malonyl CoA-acyl carrier protein transacylase
31451at200644	Complete	NODE_21_length_119903_cov_196.362375	93632	94882	+	433.5	340	https://www.orthodb.org/v10?query=31451at200644	CinA-like protein
31512at200644	Complete	NODE_6_length_309341_cov_198.795007	45202	46068	+	447.5	237	https://www.orthodb.org/v10?query=31512at200644	lipoyl synthase
31758at200644	Complete	NODE_3_length_319704_cov_204.054833	86886	88529	+	701.6	430	https://www.orthodb.org/v10?query=31758at200644	pyruvate dehydrogenase
31827at200644	Complete	NODE_5_length_315236_cov_221.921833	223541	224542	-	328.3	266	https://www.orthodb.org/v10?query=31827at200644	NAD-dependent epimerase
31981at200644	Complete	NODE_14_length_153728_cov_192.398429	40307	41254	-	346.1	245	https://www.orthodb.org/v10?query=31981at200644	methionyl-tRNA formyltransferase
31982at200644	Complete	NODE_29_length_82428_cov_163.246931	69997	71001	-	358.5	252	https://www.orthodb.org/v10?query=31982at200644	exopolyphosphatase
31983at200644	Complete	NODE_28_length_84199_cov_207.886665	5144	6076	-	325.2	239	https://www.orthodb.org/v10?query=31983at200644	Riboflavin biosynthesis protein
32130at200644	Complete	NODE_19_length_120978_cov_136.800208	119995	120819	+	326.5	227	https://www.orthodb.org/v10?query=32130at200644	dihydropteroate synthase
32131at200644	Complete	NODE_26_length_102755_cov_152.587166	48214	49137	+	324.1	245	https://www.orthodb.org/v10?query=32131at200644	tRNA dimethylallyltransferase
32201at200644	Complete	NODE_21_length_119903_cov_196.362375	32496	33425	+	406.0	240	https://www.orthodb.org/v10?query=32201at200644	ABC transporter ATP-binding protein
32256at200644	Complete	NODE_10_length_190019_cov_216.477135	52556	53503	-	375.0	249	https://www.orthodb.org/v10?query=32256at200644	2-hydroxyacid dehydrogenase
32269at200644	Missing
32435at200644	Complete	NODE_6_length_309341_cov_198.795007	32547	33626	+	448.7	303	https://www.orthodb.org/v10?query=32435at200644	DNA recombination protein RecF
32471at200644	Complete	NODE_21_length_119903_cov_196.362375	95906	96859	+	491.4	279	https://www.orthodb.org/v10?query=32471at200644	Signal recognition particle receptor FtsY
32617at200644	Complete	NODE_6_length_309341_cov_198.795007	15736	16644	+	363.1	231	https://www.orthodb.org/v10?query=32617at200644	chromosome partitioning protein ParB
32684at200644	Complete	NODE_5_length_315236_cov_221.921833	228480	229475	-	378.3	252	https://www.orthodb.org/v10?query=32684at200644	acyltransferase
32786at200644	Complete	NODE_35_length_24974_cov_237.924650	12558	13532	+	432.8	273	https://www.orthodb.org/v10?query=32786at200644	tryptophan--tRNA ligase
32801at200644	Complete	NODE_3_length_319704_cov_204.054833	108685	109731	-	353.7	246	https://www.orthodb.org/v10?query=32801at200644	A/G-specific adenine glycosylase
32957at200644	Complete	NODE_6_length_309341_cov_198.795007	221579	222403	-	456.1	244	https://www.orthodb.org/v10?query=32957at200644	50S ribosomal protein L2
33076at200644	Complete	NODE_4_length_315406_cov_221.247345	275038	276012	-	421.3	238	https://www.orthodb.org/v10?query=33076at200644	polyprenyl synthetase
33173at200644	Complete	NODE_3_length_319704_cov_204.054833	261281	262015	-	231.0	189	https://www.orthodb.org/v10?query=33173at200644	type III pantothenate kinase
33240at200644	Complete	NODE_32_length_32430_cov_161.006151	10407	11804	-	530.9	362	https://www.orthodb.org/v10?query=33240at200644	quinol:cytochrome C oxidoreductase
